"","AnimalID","feedlot","cohort","Y","A","age","weight","mix_hist","PIgroup","PV_vacc","ps.re","ps.fe"
"1479","982 000166569661",4,"CR20",1,1,0.14,0.417,"no no","TI but no PI in cohort",0,0.461075996520948,0.466456217617988
"1480","982 000166569950",4,"CR20",1,1,0.14,0.419,"no no","TI but no PI in cohort",0,0.45930436284579,0.464542277121306
"1481","982 000166598297",4,"CR20",0,1,0.14,0.41,"no no","TI but no PI in cohort",0,0.467284171411555,0.473162422259203
"1482","982 000166821098",4,"CR19",0,1,0.28,0.468,"no no","PI animal in cohort",0,0.499326067775635,0.495733900389341
"1483","982 000166821690",4,"CR19",0,1,0.28,0.499,"no no","PI animal in cohort",0,0.471720737989505,0.465978411376445
"1484","982 000166826769",4,"CR19",1,0,0.28,0.49,"no no","PI animal in cohort",0,0.479724871704312,0.474601585265364
"1485","982 000166885893",4,"CR19",0,1,0.28,0.434,"no no","PI animal in cohort",0,0.529601359043649,0.528395894947043
"1486","982 000166924952",4,"CR10",1,1,0.19,0.428,"yes no","PI animal before cohort",0,0.961788009377051,0.959017018558344
"1489","982 000168522301",4,"CR17",1,0,0.24,0.441,"no no","PI animal in cohort",0,0.529275230388994,0.52928823993342
"1490","982 000168522349",4,"CR17",0,0,0.24,0.411,"no no","PI animal in cohort",0,0.555819181444661,0.557907286946811
"1491","982 000168522414",4,"CR17",1,0,0.24,0.401,"no no","PI animal in cohort",0,0.564604350019629,0.567371564161525
"1492","982 000168522737",4,"CR17",1,0,0.24,0.437,"no no","PI animal in cohort",0,0.532827338830439,0.533119439290118
"1493","982 000168536894",4,"CR17",1,0,0.24,0.387,"no no","PI animal in cohort",0,0.576834570568909,0.580537906465055
"1494","982 000168536903",4,"CR17",1,0,0.24,0.42,"no no","PI animal in cohort",0,0.547882417486922,0.549353123502167
"1495","982 000168537062",4,"CR17",0,1,0.24,0.39,"no no","PI animal in cohort",0,0.574221194215429,0.577725518801905
"1496","982 000168537153",4,"CR17",1,0,0.24,0.384,"no no","PI animal in cohort",0,0.579443654374103,0.583345071967511
"1497","982 000180594002",4,"CR17",1,0,0.24,0.443,"no no","PI animal in cohort",0,0.527498040919273,0.527371316890461
"1520","982 000191736789",4,"CR22",0,1,0.17,0.492,"yes no","TI but no PI in cohort",0,0.647753214970771,0.635743904798355
"1521","982 000191737100",4,"CR22",0,1,0.17,0.5,"yes no","TI but no PI in cohort",0,0.641217129833717,0.628589161754127
"1522","982 000191737645",4,"CR22",0,1,0.17,0.463,"yes no","TI but no PI in cohort",0,0.670972798638882,0.661162361556037
"1523","982 000191739122",4,"CR22",0,1,0.17,0.473,"yes no","TI but no PI in cohort",0,0.663053028987178,0.652493182326519
"1529","982 123458578964",4,"CR22",0,0,0.18,0.469,"no no","TI but no PI in cohort",0,0.409728142528455,0.409777810870092
"1530","982 123458579250",4,"CR22",0,0,0.18,0.434,"no no","TI but no PI in cohort",0,0.440216447573526,0.442686264508539
"1531","982 123458580794",4,"CR22",0,0,0.18,0.437,"no no","TI but no PI in cohort",0,0.437581984438267,0.439841431388494
"1532","982 123458645744",4,"CR22",1,0,0.18,0.426,"no no","TI but no PI in cohort",0,0.447257773626677,0.450290397354347
"1551","982 123460042510",4,"CR22",0,0,0.18,0.409,"no no","TI but no PI in cohort",0,0.462287570303333,0.466522145340404
"1552","982 123460279324",4,"CR22",0,0,0.18,0.423,"no no","TI but no PI in cohort",0,0.449903890544568,0.453148141153573
"1553","982 123460283316",4,"CR22",0,0,0.18,0.456,"no no","TI but no PI in cohort",0,0.420984570688028,0.421923208167231
"5","900 024000276437",7,"JL09",1,0,0.26,0.388,"yes no","no BVDV in cohort",0,0.630124054368014,0.610946588172822
"6","942 000002075327",7,"JL20",0,0,0.16,0.43,"no no","no BVDV in cohort",0,0.352456951890146,0.346005399539959
"7","942 000002165149",7,"JL20",0,0,0.16,0.452,"no no","no BVDV in cohort",0,0.334766226562038,0.327115345443041
"8","942 000002165199",7,"JL20",0,0,0.16,0.434,"no no","no BVDV in cohort",0,0.349208468591599,0.342532338178007
"9","942 000002182872",7,"JL20",1,0,0.16,0.416,"no no","no BVDV in cohort",0,0.363932908463687,0.358289042573461
"10","942 000002194501",7,"JL20",0,0,0.16,0.462,"no no","no BVDV in cohort",0,0.326872445345669,0.31870639563553
"11","942 000002196710",7,"JL20",0,0,0.16,0.474,"no no","no BVDV in cohort",0,0.317528034230263,0.308769683050697
"12","942 000002293578",7,"JL20",0,0,0.16,0.438,"no no","no BVDV in cohort",0,0.345973928844962,0.33907606354582
"53","951 000011987780",7,"JL08",0,1,0.22,0.428,"no no","no BVDV in cohort",0,0.346014804587795,0.337443142627576
"56","951 000012108488",7,"JL07",1,0,0.22,0.412,"no no","TI but no PI in cohort",0,0.466117798372213,0.472106723959049
"57","951 000012126727",7,"JL07",1,0,0.22,0.382,"no no","TI but no PI in cohort",0,0.492810360246962,0.500924220299952
"59","951 000012236572",7,"JL05",1,0,0.2,0.412,"no no","TI but no PI in cohort",0,0.469061877592382,0.47590948695234
"60","951 000012276107",7,"JL07",1,0,0.22,0.42,"no no","TI but no PI in cohort",0,0.459026130331159,0.464445446959052
"61","951 000012276504",7,"JL07",1,0,0.22,0.448,"no no","TI but no PI in cohort",0,0.434354047794641,0.437786036804182
"68","951 000012795422",7,"JL05",0,1,0.18,0.398,"yes no","TI but no PI in cohort",0,0.728733575675354,0.726178893301299
"72","951 000012796909",7,"JL05",0,1,0.18,0.416,"yes no","TI but no PI in cohort",0,0.715860697742599,0.712199354292829
"76","951 000012992826",7,"JL03",0,1,0.14,0.416,"no no","TI but no PI in cohort",0,0.474348497509732,0.483489882926545
"104","951 000013447273",7,"JL05",1,1,0.18,0.41,"yes no","TI but no PI in cohort",0,0.720192411349805,0.716906260571436
"105","951 000013447537",7,"JL05",1,1,0.18,0.406,"yes no","TI but no PI in cohort",0,0.723057678333363,0.720018184081335
"106","951 000013447826",7,"JL05",1,1,0.18,0.43,"yes no","TI but no PI in cohort",0,0.705597836937079,0.701037461522091
"107","951 000013487279",7,"JL03",0,0,0.14,0.406,"no no","TI but no PI in cohort",0,0.483246921302379,0.493099812393654
"108","951 000013487869",7,"JL03",0,0,0.14,0.398,"no no","TI but no PI in cohort",0,0.490373589979784,0.500791770291792
"109","951 000013488452",7,"JL03",1,0,0.14,0.412,"no no","TI but no PI in cohort",0,0.477906229806236,0.487332787925126
"110","951 000013495506",7,"JL03",0,0,0.14,0.424,"no no","TI but no PI in cohort",0,0.467241198513362,0.475810380707002
"111","951 000013495574",7,"JL03",0,0,0.14,0.38,"no no","TI but no PI in cohort",0,0.506418491011411,0.518091761694962
"112","951 000013496518",7,"JL03",0,0,0.14,0.378,"no no","TI but no PI in cohort",0,0.508201046197486,0.520012066330828
"113","951 000013511480",7,"JL03",0,0,0.14,0.38,"no no","TI but no PI in cohort",0,0.506418491011411,0.518091761694962
"114","951 000013511610",7,"JL03",1,1,0.14,0.396,"no no","TI but no PI in cohort",0,0.492155982053443,0.502714843438353
"115","951 000013512336",7,"JL03",0,1,0.14,0.41,"no no","TI but no PI in cohort",0,0.479685959579359,0.489254830589409
"116","951 000013520164",7,"JL03",1,1,0.14,0.412,"no no","TI but no PI in cohort",0,0.477906229806236,0.487332787925126
"117","951 000013520755",7,"JL03",0,0,0.14,0.41,"no no","TI but no PI in cohort",0,0.479685959579359,0.489254830589409
"125","951 000013643028",7,"JL03",1,0,0.14,0.45,"no no","TI but no PI in cohort",0,0.444248795153813,0.450949458795284
"130","951 000013646163",7,"JL03",0,0,0.14,0.38,"no no","TI but no PI in cohort",0,0.506418491011411,0.518091761694962
"131","951 000013646227",7,"JL03",1,0,0.14,0.442,"no no","TI but no PI in cohort",0,0.451302620326597,0.458578737877014
"132","951 000013646569",7,"JL03",1,0,0.14,0.42,"no no","TI but no PI in cohort",0,0.470793367625527,0.479648929625889
"136","951 000013759056",7,"JL07",1,0,0.22,0.448,"no no","TI but no PI in cohort",0,0.434354047794641,0.437786036804182
"137","951 000013761196",7,"JL07",1,1,0.22,0.36,"no no","TI but no PI in cohort",0,0.512419629059021,0.522063973858019
"138","951 000013762032",7,"JL07",0,0,0.22,0.41,"no no","TI but no PI in cohort",0,0.46789297066737,0.474024240149455
"139","951 000013762102",7,"JL07",1,0,0.22,0.412,"no no","TI but no PI in cohort",0,0.466117798372213,0.472106723959049
"140","951 000013762104",7,"JL07",1,1,0.22,0.388,"no no","TI but no PI in cohort",0,0.487463678156699,0.495155075502906
"141","951 000013762273",7,"JL07",1,1,0.22,0.482,"no no","TI but no PI in cohort",0,0.4048376337573,0.40590431265745
"142","951 000013762467",7,"JL07",1,1,0.22,0.442,"no no","TI but no PI in cohort",0,0.439617853983206,0.443473926063016
"143","951 000013762678",7,"JL07",1,1,0.22,0.406,"no no","TI but no PI in cohort",0,0.471445710036878,0.47786151555087
"144","951 000013762681",7,"JL07",1,0,0.22,0.446,"no no","TI but no PI in cohort",0,0.436107065710465,0.439680259139294
"190","951 000014874679",7,"JL08",1,1,0.22,0.448,"no no","no BVDV in cohort",0,0.330058457017281,0.320465514219341
"191","951 000014875289",7,"JL08",0,1,0.22,0.4,"no no","no BVDV in cohort",0,0.368941932403737,0.361925699657588
"192","951 000014875359",7,"JL08",1,1,0.22,0.482,"no no","no BVDV in cohort",0,0.303822613232396,0.292679847141134
"193","951 000014875441",7,"JL08",1,0,0.22,0.404,"no no","no BVDV in cohort",0,0.365627301567203,0.358380405911122
"194","951 000014875539",7,"JL08",1,1,0.22,0.482,"no no","no BVDV in cohort",0,0.303822613232396,0.292679847141134
"195","951 000014875845",7,"JL08",1,0,0.22,0.404,"no no","no BVDV in cohort",0,0.365627301567203,0.358380405911122
"196","951 000014876108",7,"JL08",1,0,0.22,0.456,"no no","no BVDV in cohort",0,0.323781424402137,0.313802237304748
"197","951 000014876124",7,"JL08",1,1,0.22,0.414,"no no","no BVDV in cohort",0,0.357396775453498,0.349585298731495
"198","951 000014876171",7,"JL08",0,1,0.22,0.49,"no no","no BVDV in cohort",0,0.297822723214204,0.286350850939881
"199","951 000014876227",7,"JL08",0,1,0.22,0.516,"no no","no BVDV in cohort",0,0.278804332421196,0.266358997165493
"200","951 000014876263",7,"JL08",1,0,0.22,0.424,"no no","no BVDV in cohort",0,0.349249522416939,0.340891357557957
"272","982 000036726599",7,"JL05",0,1,0.18,0.466,"yes no","TI but no PI in cohort",0,0.678246956474896,0.671235843066079
"283","982 000058490979",7,"JL04",0,0,0.17,0.38,"no no","no BVDV in cohort",0,0.392724076207365,0.38889462921279
"285","982 000058810613",7,"JL02",0,1,0.25,0.446,"yes no","PI animal in cohort",1,0.76797233028918,0.775420563499534
"287","982 000060162377",7,"JL06",1,1,0.21,0.358,"yes no","PI animal in cohort",0,0.822161449479517,0.821497382788832
"288","982 000060423430",7,"JL05",1,1,0.18,0.39,"yes no","TI but no PI in cohort",0,0.73433588673827,0.732254451777957
"303","982 000061100590",7,"JL06",0,1,0.21,0.46,"yes no","PI animal in cohort",0,0.762664104423642,0.756615602688818
"304","982 000061100630",7,"JL06",0,1,0.21,0.394,"yes no","PI animal in cohort",0,0.802610264672504,0.800282727930178
"305","982 000061100656",7,"JL06",1,1,0.21,0.398,"yes no","PI animal in cohort",0,0.800340782695108,0.797812408429475
"306","982 000061101050",7,"JL06",0,1,0.21,0.374,"yes no","PI animal in cohort",0,0.813665612845886,0.8122941342285
"307","982 000061106001",7,"JL06",0,1,0.21,0.386,"yes no","PI animal in cohort",0,0.807090732350956,0.80515523535727
"313","982 000061676710",7,"JL06",1,1,0.21,0.418,"yes no","PI animal in cohort",0,0.788700165650596,0.785119451520975
"319","982 000078986294",7,"JL02",1,0,0.25,0.444,"yes no","PI animal in cohort",1,0.769240713802779,0.776757305805513
"320","982 000079481713",7,"JL02",1,1,0.25,0.398,"no no","PI animal in cohort",1,0.57876116233819,0.603754714049367
"345","982 000082720596",7,"JL13",1,1,0.23,0.488,"yes no","no BVDV in cohort",0,0.548323809811217,0.522372945399864
"363","982 000086706929",7,"JL01",1,1,0.2,0.472,"no no","TI but no PI in cohort",0,0.416328584034209,0.418919963200806
"364","982 000086706941",7,"JL01",1,1,0.2,0.446,"no no","TI but no PI in cohort",0,0.439017463558731,0.443441236913188
"365","982 000086707120",7,"JL01",0,1,0.2,0.486,"no no","TI but no PI in cohort",0,0.404250477526121,0.405872373171439
"366","982 000086707236",7,"JL01",1,0,0.2,0.462,"no no","TI but no PI in cohort",0,0.425018638131287,0.428310738493014
"367","982 000086707292",7,"JL01",0,1,0.2,0.406,"no no","TI but no PI in cohort",0,0.474393538983479,0.481668337542609
"368","982 000086707400",7,"JL01",1,1,0.2,0.428,"no no","TI but no PI in cohort",0,0.454881858772739,0.460587957397617
"369","982 000086707478",7,"JL01",1,0,0.2,0.468,"no no","TI but no PI in cohort",0,0.41979868542022,0.422669625691807
"384","982 000097705623",7,"JL01",0,1,0.19,0.488,"no no","TI but no PI in cohort",0,0.403957002065081,0.405856403727062
"385","982 000097705627",7,"JL01",0,1,0.19,0.458,"no no","TI but no PI in cohort",0,0.429956635964561,0.433954279063565
"386","982 000097706062",7,"JL01",0,1,0.19,0.458,"no no","TI but no PI in cohort",0,0.429956635964561,0.433954279063565
"387","982 000097706395",7,"JL01",0,1,0.19,0.49,"no no","TI but no PI in cohort",0,0.402241031677369,0.404002833879442
"388","982 000097807664",7,"JL01",0,1,0.19,0.48,"no no","TI but no PI in cohort",0,0.410844016291754,0.413297055765832
"389","982 000097807697",7,"JL01",0,1,0.19,0.482,"no no","TI but no PI in cohort",0,0.409118871171797,0.411433035834302
"390","982 000098055689",7,"JL05",0,1,0.18,0.422,"yes no","TI but no PI in cohort",0,0.711488788899982,0.707446124114708
"399","982 000098873852",7,"JL05",1,1,0.18,0.406,"yes no","TI but no PI in cohort",0,0.723057678333363,0.720018184081335
"401","982 000099490446",7,"JL05",1,1,0.18,0.428,"no no","TI but no PI in cohort",0,0.457815826611818,0.46437955724859
"466","982 000110449744",7,"JL03",1,1,0.27,0.46,"no no","TI but no PI in cohort",0,0.416668670093905,0.417161318622852
"468","982 000110763066",7,"JL06",1,1,0.21,0.406,"yes no","PI animal in cohort",0,0.79574321791856,0.792803531053816
"469","982 000110763110",7,"JL06",1,1,0.21,0.402,"yes no","PI animal in cohort",0,0.798051772869664,0.795319348251905
"489","982 000111580437",7,"JL06",0,1,0.21,0.396,"yes no","PI animal in cohort",0,0.80147796344176,0.799050409545055
"502","982 000113109213",7,"JL03",0,0,0.16,0.462,"no no","TI but no PI in cohort",0,0.430808680206368,0.435795924301888
"511","982 000115208323",7,"JL02",0,1,0.25,0.396,"yes no","PI animal in cohort",1,0.798217525144779,0.807132742948516
"514","982 000115529029",7,"JL13",1,1,0.23,0.466,"yes no","no BVDV in cohort",0,0.567669675179449,0.543432250104485
"515","982 000115529341",7,"JL13",0,1,0.23,0.464,"yes no","no BVDV in cohort",0,0.569419104015282,0.545340191788988
"520","982 000117232242",7,"JL03",1,0,0.18,0.444,"no no","TI but no PI in cohort",0,0.443691674176393,0.449111133250577
"521","982 000117232348",7,"JL03",1,1,0.18,0.446,"no no","TI but no PI in cohort",0,0.441932062240476,0.447208709005935
"522","982 000117232349",7,"JL03",1,0,0.18,0.46,"no no","TI but no PI in cohort",0,0.429657957641533,0.433938011711641
"523","982 000117232432",7,"JL03",0,1,0.18,0.456,"no no","TI but no PI in cohort",0,0.433156709130507,0.437720837998592
"524","982 000117232438",7,"JL03",1,1,0.18,0.416,"no no","TI but no PI in cohort",0,0.46845489063708,0.475876451326023
"525","982 000117232461",7,"JL03",1,1,0.18,0.462,"no no","TI but no PI in cohort",0,0.427911191119217,0.432049452630459
"526","982 000117232467",7,"JL03",1,1,0.18,0.464,"no no","TI but no PI in cohort",0,0.426166219759996,0.430162866817461
"527","982 000117232513",7,"JL03",0,1,0.18,0.484,"no no","TI but no PI in cohort",0,0.40882428676278,0.41141699910606
"528","982 000117232526",7,"JL03",1,1,0.18,0.476,"no no","TI but no PI in cohort",0,0.415736403468298,0.418887721672622
"529","982 000117232568",7,"JL03",0,1,0.18,0.446,"no no","TI but no PI in cohort",0,0.441932062240476,0.447208709005935
"530","982 000117232574",7,"JL03",1,1,0.18,0.466,"no no","TI but no PI in cohort",0,0.424423085104927,0.428278306910256
"531","982 000117232634",7,"JL03",1,1,0.18,0.478,"no no","TI but no PI in cohort",0,0.414005151018152,0.417016409166259
"532","982 000117232699",7,"JL03",1,1,0.18,0.46,"no no","TI but no PI in cohort",0,0.429657957641533,0.433938011711641
"533","982 000117232981",7,"JL03",1,1,0.18,0.438,"no no","TI but no PI in cohort",0,0.448978820122954,0.454827127312995
"603","982 000119244538",7,"JL02",0,1,0.25,0.472,"yes no","PI animal in cohort",1,0.751043294266977,0.757528118578991
"606","982 000119311002",7,"JL05",1,0,0.18,0.35,"no no","TI but no PI in cohort",0,0.527222947941869,0.539239124675176
"615","982 000119351663",7,"JL05",1,0,0.2,0.416,"no no","TI but no PI in cohort",0,0.46551128089006,0.472073714532338
"616","982 000119352076",7,"JL05",0,0,0.2,0.398,"no no","TI but no PI in cohort",0,0.481511303327792,0.489354122933616
"617","982 000119352261",7,"JL05",0,1,0.2,0.414,"no no","TI but no PI in cohort",0,0.467286165053485,0.473991217032976
"622","982 000119472287",7,"JL05",0,1,0.2,0.416,"no no","TI but no PI in cohort",0,0.46551128089006,0.472073714532338
"623","982 000119472366",7,"JL05",1,0,0.2,0.428,"no no","TI but no PI in cohort",0,0.454881858772739,0.460587957397617
"624","982 000119472522",7,"JL05",0,0,0.2,0.418,"no no","TI but no PI in cohort",0,0.463737269627039,0.470157035686723
"625","982 000119472554",7,"JL05",1,0,0.2,0.436,"no no","TI but no PI in cohort",0,0.447817748273783,0.452953216361071
"626","982 000119472556",7,"JL05",0,0,0.2,0.446,"no no","TI but no PI in cohort",0,0.439017463558731,0.443441236913188
"627","982 000119472623",7,"JL05",1,1,0.2,0.47,"no no","TI but no PI in cohort",0,0.418062620842294,0.420793652142299
"628","982 000119472647",7,"JL05",1,1,0.2,0.44,"no no","TI but no PI in cohort",0,0.444293394263134,0.449143903067423
"629","982 000119472656",7,"JL05",1,0,0.2,0.47,"no no","TI but no PI in cohort",0,0.418062620842294,0.420793652142299
"630","982 000119472725",7,"JL05",0,0,0.2,0.454,"no no","TI but no PI in cohort",0,0.432004474941507,0.435861058644412
"631","982 000119472803",7,"JL05",1,0,0.2,0.444,"no no","TI but no PI in cohort",0,0.44077463641327,0.445340545889912
"646","982 000119948087",7,"JL04",0,1,0.17,0.414,"no no","no BVDV in cohort",0,0.364215074348983,0.358304269082067
"647","982 000119948316",7,"JL04",0,1,0.17,0.404,"no no","no BVDV in cohort",0,0.372511597011337,0.367194894531992
"648","982 000119948488",7,"JL04",0,1,0.17,0.482,"no no","no BVDV in cohort",0,0.310112079823372,0.300635562824049
"654","982 000120093149",7,"JL09",0,0,0.16,0.44,"yes no","no BVDV in cohort",0,0.600237234084873,0.581163694840328
